x,y,label
-2.664729236625933,-3.2376771236133024,0.0
-4.217269118795372,6.698285149125279,0.0
0.9061743171854362,0.5323123509736214,0.0
2.638631187612205,0.9521887869859416,0.0
-3.577837956753037,-2.69119861509752,0.0
-1.6951409815713678,-0.9032391803579968,0.0
5.431013551425197,-0.9287780710406682,0.0
-5.382093158642487,-1.173626047133538,0.0
2.5219568973489084,-1.6860334145113398,0.0
1.1515648690647289,-1.9178072181182528,0.0
-0.8588704396507351,-0.49777357695530444,0.0
0.2662065177773946,0.24341169088787548,0.0
5.086170683465464,-0.21894319775716578,0.0
-3.3085608632717673,1.0644820987902026,0.0
2.343448054896353,-1.0794279774655162,0.0
1.82834235558505,0.7563679226672846,0.0
1.3190565086695394,-1.1244154123521857,0.0
2.210395376959001,3.9407668253424313,0.0
0.3788884257479196,3.5473740980491444,0.0
-3.272166237593319,2.7112457776838896,0.0
4.325585920139785,0.7446987075328507,0.0
2.2773320681922615,-2.6314347666515743,0.0
-2.226832796176056,2.4437085389939206,0.0
0.7008781561989973,-1.2463804935012703,0.0
0.6513585535193331,0.2308500173579532,0.0
6.218235110450596,3.411252937906062,0.0
0.6760435082675168,-1.2053084286742173,0.0
0.020665115805781852,4.306341424701395,0.0
-0.44779059754410644,3.442152407538771,0.0
-1.4331700453319924,6.446370109885197,0.0
-1.1816097381254507,0.5436006751787824,0.0
-0.5426482805358637,-4.382425915051359,0.0
-1.0232700447861014,0.48351526146001866,0.0
2.4817593789261774,-1.3866485828815753,0.0
-1.384225875010946,-0.38983308209558676,0.0
-1.4703648994370369,-5.780307207716169,0.0
0.3980072940278053,-6.1566400648902295,0.0
0.4220181116018873,2.510526927113769,0.0
-1.034437451882656,2.8533069841547376,0.0
-7.622009281456266,0.22144020229676706,0.0
-1.9550094348526645,-0.22784116311373107,0.0
-2.5388164849219446,3.9982042645417537,0.0
-1.7314711329725485,-4.216248644333389,0.0
-2.1973391717927644,-0.38270354057428013,0.0
2.1881705348793545,-3.5463863020172424,0.0
-6.054731506580496,0.7203970501069022,0.0
-2.7695774616505697,1.0329121731623134,0.0
-3.1110568100710574,1.2838652129572807,0.0
-2.2984505633805155,0.760957932731311,0.0
-3.1018177768491286,-1.6476948005883685,0.0
-1.3063688736906138,-1.7099098846285588,0.0
-5.312873196186367,-2.8955423207233824,0.0
-0.43755367245135207,0.40627796157908497,0.0
2.8435909890039217,0.9578198221133675,0.0
-3.2978586421753255,-1.0944123508785912,0.0
-0.9449317255518356,0.9775696997952206,0.0
-1.5316813411927157,1.888669817352794,0.0
-2.793673713506451,2.7400289409315053,0.0
0.7140374635309685,3.184274160328914,0.0
-3.6997830084684176,-4.733388421545231,0.0
-3.118931437445857,-5.969196234401877,0.0
0.37025369613872056,-0.1634889479930486,0.0
1.2971954055814965,-3.673363547022382,0.0
-1.3246074017252907,-3.8428274604828023,0.0
-2.839190191383083,1.5375849891476203,0.0
0.18631408324162732,1.1077401668519207,0.0
0.08335104787212139,0.8606583348260773,0.0
-4.192986759281201,-6.056281460736268,0.0
-3.3855292804143184,3.635734097334668,0.0
2.339104263627524,1.1298599144365982,0.0
-2.7960484192118957,-0.4180597566731264,0.0
-2.0739741404139935,3.912881276968906,0.0
-2.765698391250928,0.22811445655404886,0.0
0.9697787140976984,-3.634417825350366,0.0
-1.5080966138379832,-1.406667403745289,0.0
-1.735052960624741,1.8743940581252299,0.0
-0.8536311196102209,0.5769387049321666,0.0
-0.7235054348799107,-0.09075847533467092,0.0
1.590166528152348,1.793427650767079,0.0
1.712101091963155,0.4776440420711328,0.0
-0.6710283258417464,3.185555773330507,0.0
-4.306239726480101,2.023194341248082,0.0
-1.800937372575516,1.0608184875045883,0.0
-6.3304623352065095,-1.0363605790387602,0.0
0.19814144051241825,-3.8750649057589865,0.0
-2.3780712790287075,-1.5014900132795037,0.0
2.044187509844744,1.9017329663406095,0.0
-0.5435330394631888,1.4126538706517366,0.0
-1.2571811512671904,5.79445892670722,0.0
-0.5562641553993132,-0.6137423304430548,0.0
-0.19469186416551362,1.6015962022509644,0.0
0.48234734288372805,5.067485917428679,0.0
1.2179068364820247,4.1130304611719914,0.0
5.826898376255819,-4.206302981726593,0.0
-5.652838444180526,-1.358354958427239,0.0
2.291681054457278,-3.69146237651399,0.0
-1.2664847147199074,-6.493040214563322,0.0
1.718608187734162,-0.7232052798015536,0.0
0.06538181597651341,1.6027367741212684,0.0
1.19172549484064,3.1940859823072145,0.0
-2.18717113759575,3.0726323381377085,0.0
3.198579083297016,1.8798930722852734,0.0
-1.844749185618662,-0.4332926255964748,0.0
-2.0369960595068095,-2.6517565079959073,0.0
4.797923098199754,2.939836055222206,0.0
1.787610119453373,7.969686070899677,0.0
-3.036332278288146,-1.9719320153037816,0.0
3.7100473811407566,-0.9161317235863755,0.0
0.9198946023698374,-2.3428253930720255,0.0
3.761565813682513,1.7653298956408083,0.0
1.9659914298724306,-2.5218277385866967,0.0
0.07418756016710694,2.7589936037334932,0.0
-3.2897387676523038,-3.747374739833865,0.0
-2.816477396753327,2.378470997710612,0.0
2.4998849801558176,0.9530334110544588,0.0
-0.4107770673674586,0.6430800873055342,0.0
1.6032410976779785,1.9091745406741651,0.0
-3.134784424237852,4.909678145778118,0.0
3.3745557664996615,-0.21702785836320862,0.0
-3.3121997408335067,0.5974919716099321,0.0
-0.9412822995656828,-0.9242084936002969,0.0
2.308585531840431,-2.4793515125088503,0.0
3.4084908086824144,2.4280599765758355,0.0
1.2719979292858867,1.016442914011011,0.0
-2.118115499566744,0.3716894449192227,0.0
0.6855958235591713,3.745740494181974,0.0
0.27049879611833494,5.855264716004063,0.0
-0.4791977177661295,0.20598217546038886,0.0
-1.298002056707024,-3.1383862207333038,0.0
-5.746054259766039,0.7770868736458983,0.0
-3.7848999493523783,1.5369458468304327,0.0
0.09586801781885526,-2.430666993115989,0.0
